,0.5,1.0,9.71,20.01,29.0,29.08,59.48,72.82,185.76,188.53,205.29,238.49,275.6,283.15,294.48,294.68,294.9,295.13,295.31,295.49
-18.58823529411765,1.0422475649672069e-11,-6.837770359875447e-12,-1.1547589285176735e-10,2.2669236410564238e-10,1.81204579879595e-10,2.2623815482172098e-10,4.0754419139034696e-10,4.478817290959722e-10,6.086193278288904e-10,2.2955954188242366e-10,8.253821315889481e-10,5.440911138865916e-10,3.250317529220183e-10,6.148735756096449e-10,1.386283387385682e-09,1.2162704186955552e-09,1.0560667871079917e-09,4.834408326590189e-10,5.110487813248631e-10,3.6490892356786225e-10
-18.431372549019606,-1.5699103190250462e-11,-2.971508095317161e-11,-1.229851540183609e-10,1.7244499696514182e-10,2.2051670127429537e-10,2.48609061648143e-10,4.732239094373941e-10,5.312797143924413e-10,4.78291759050144e-10,1.68463554967173e-10,8.860910583007094e-10,4.744161721531722e-10,5.098506540599566e-10,6.963312750247552e-10,1.6953316065131836e-09,1.2101076578722586e-09,8.077409831525681e-10,4.2475664132906564e-10,5.016273841094099e-10,4.789890538702536e-10
-18.274509803921568,-5.480713829709442e-11,-1.038215687834072e-10,-1.801530663229713e-11,4.482333087904711e-11,1.512481727547668e-10,1.7252651418895464e-10,4.2965119353309673e-10,3.74333546285487e-10,6.373183757479733e-10,1.8152449100137643e-10,1.0634042170013562e-09,4.3222748970270333e-10,3.5065836386611184e-10,7.790548372400211e-10,1.2839355796463997e-09,1.361881294174463e-09,9.936627126422419e-10,3.136463184032364e-10,4.65983244592691e-10,4.212824827794405e-10
-18.11764705882353,3.1541594592985054e-11,5.312283995981315e-11,-2.1227319862780783e-11,5.283078544922056e-12,1.4537042898911836e-10,6.205718641982988e-11,3.460350470315651e-10,3.5010064529934657e-10,5.678703920433089e-10,1.8055508112872005e-10,5.117363996402895e-10,5.163749643005615e-10,3.367957440474867e-10,7.790548372400211e-10,1.2839355796463997e-09,1.361881294174463e-09,9.936627126422419e-10,3.136463184032364e-10,4.65983244592691e-10,4.212824827794405e-10
-17.96078431372549,-3.887315993953553e-12,-5.886393974381264e-11,-1.3630383695719089e-11,-9.823998472593888e-12,4.220568964120345e-11,5.155759195607792e-11,2.2320295772981415e-10,5.88921775450176e-10,6.043003810633497e-10,1.514405299456417e-10,6.23674503590742e-10,3.962613864711078e-10,2.757616281201111e-10,7.196601558551773e-10,1.4502966939668542e-09,1.611573244709121e-09,5.73308294667379e-10,3.3871081237083054e-10,6.804128377194892e-10,3.8832078776053424e-10
-17.80392156862745,7.268521450312665e-12,1.3488754848562785e-11,5.2311772896562474e-11,-4.8268166685421035e-12,3.458500205241115e-11,-2.810320978935903e-11,1.7504240550928252e-10,4.44645377988941e-10,6.64298817720539e-10,1.8043691047584512e-10,4.619290821930878e-10,3.996988915923873e-10,4.79747633222863e-10,6.928151849524738e-10,1.3434968142119162e-09,1.3912181117470412e-09,5.900501145884106e-10,2.358398869056109e-10,5.035055057768003e-10,5.485511030453473e-10
-17.647058823529413,-2.8701100511859806e-11,6.461266344131315e-11,1.8886778537815405e-12,-5.528216672849862e-12,-1.3879333781193808e-11,8.17597236638909e-11,9.728699558226635e-11,5.955202722298169e-10,7.192074127079395e-10,1.3156205624526645e-10,4.671983790482518e-10,3.83994217080856e-10,4.930384595592689e-10,6.416343902393483e-10,1.8606074861264195e-09,1.7148793196761063e-09,6.720886975344892e-10,3.193146977860803e-10,4.4980794006187807e-10,3.8420768664722166e-10
-17.490196078431374,2.466629112656466e-12,-1.9723942847719312e-11,-2.9821815735797215e-11,-2.267498366813917e-11,-1.7371379203978136e-11,7.305292168697056e-11,4.1624219655656544e-11,4.0062109184911243e-10,6.02768560986984e-10,1.2900481985845395e-10,4.546124714456142e-10,3.6703863436784327e-10,4.666532692625658e-10,6.89323432757536e-10,1.56730030171023e-09,1.7142526926657311e-09,8.834945294388344e-10,3.153400000193462e-10,4.875102428859411e-10,4.523100496928471e-10
-17.333333333333332,-3.3316500209994006e-12,1.953774342234819e-12,5.299528602810949e-11,-2.064760924088922e-11,1.3697532776629769e-11,2.140589536589022e-11,4.377445637400023e-11,5.378049043163477e-10,6.45250764091425e-10,1.7915785244170435e-10,5.972356526753574e-10,2.672996710443864e-10,3.4950480716986203e-10,6.89323432757536e-10,1.56730030171023e-09,1.7142526926657311e-09,8.834945294388344e-10,3.153400000193462e-10,4.875102428859411e-10,4.523100496928471e-10
-17.176470588235293,-4.233617584500347e-12,-4.7478798452719094e-11,1.635182744170342e-11,7.492547203307908e-12,-2.091004778779794e-12,1.0185665179781289e-10,4.498929760211308e-11,3.973973495214872e-10,4.2293012768861544e-10,1.3753685828821974e-10,4.961170543100378e-10,3.920714597728387e-10,3.0693258324520533e-10,5.408603341003633e-10,1.535597432033355e-09,1.9745242887511076e-09,6.581970482010983e-10,4.176669886103467e-10,6.279647140685669e-10,3.5474478128217467e-10
-17.019607843137255,4.3992031123687933e-11,-1.1179031732671962e-10,-5.181299304478165e-11,-1.56240369691876e-11,1.1939341127043756e-11,-1.2227583691404886e-12,1.7183420423953227e-11,2.993294893022833e-10,6.20634908087109e-10,1.3860772485046513e-10,7.476871265117678e-10,3.083682247255757e-10,3.4163663563251795e-10,5.764754441031136e-10,1.9844872770224674e-09,1.71796348574959e-09,7.277511802350052e-10,4.0373956553015936e-10,5.732824906555822e-10,4.2371040587081576e-10
-16.862745098039216,-1.772002661315663e-11,3.0476006124093405e-11,8.119760668499359e-12,-7.127332443563956e-11,-8.368417526526639e-12,-1.8256427545607969e-10,1.298147140101587e-11,3.642066438826431e-10,4.22801694075842e-10,6.964796481023497e-11,1.0032802790058454e-09,2.9360539670814114e-10,3.06578950968049e-10,6.011745766964107e-10,1.820991287888966e-09,1.963666663600467e-09,7.830131142705997e-10,4.3734430829559696e-10,4.754254609556283e-10,3.0789026401992405e-10
-16.705882352941178,-5.951637076359337e-12,1.0971690619078186e-11,-2.049190547676575e-11,8.151136003410993e-12,1.0286418123000204e-12,3.636899771156419e-12,4.820658892921851e-12,2.2652874320104824e-10,3.480524517258072e-10,1.5246242752774324e-10,7.289525330017644e-10,2.3384652685847513e-10,3.6566515710215893e-10,6.011745766964107e-10,1.820991287888966e-09,1.963666663600467e-09,7.830131142705997e-10,4.3734430829559696e-10,4.754254609556283e-10,3.0789026401992405e-10
