,Vg,Gsd_0.03_K,Gsd_0.5_K,Gsd_1.0_K,Gsd_9.71_K,Gsd_20.01_K,Gsd_29.0_K,Gsd_29.08_K,Gsd_59.48_K,Gsd_72.82_K,Gsd_185.76_K,Gsd_188.53_K,Gsd_205.29_K,Gsd_238.49_K,Gsd_275.6_K,Gsd_283.15_K,Gsd_294.48_K,Gsd_294.68_K,Gsd_294.9_K,Gsd_295.13_K,Gsd_295.31_K,Gsd_295.49_K
500,-0.4496578690127073,-1.1502913154490822e-11,1.2570420134854979e-11,1.5218013116085758e-11,1.0706690345863187e-10,5.857956318599473e-11,5.971953390793967e-11,1.3679209489252267e-10,2.754277803005043e-10,1.9786899074697988e-10,2.822189817754164e-10,1.4456171372607602e-10,1.2239571394910559e-09,3.428240790701247e-10,4.1428399389154526e-10,4.2062096377447293e-10,3.9609057563035986e-10,2.331431480865049e-10,1.3089524028843183e-10,1.6222843665378132e-10,1.3632343329134574e-10,1.613275021701123e-10
501,-0.4105571847507328,-8.294118297107188e-13,5.186960893654583e-11,2.835873230770208e-11,8.426592054027566e-11,7.562328615381549e-11,5.97433747925072e-11,1.4999116151248697e-10,2.701724337113442e-10,1.48880991896294e-10,3.288777889335355e-10,1.575618971766847e-10,1.146158686307507e-09,2.5326203148010535e-10,5.264619438479238e-10,4.2062096377447293e-10,3.9609057563035986e-10,2.331431480865049e-10,1.3089524028843183e-10,1.6222843665378132e-10,1.3632343329134574e-10,1.613275021701123e-10
502,-0.3714565004887582,9.827463615183362e-12,-2.0890261490752354e-11,4.6512938587504797e-11,8.866519115245978e-11,1.0716163960557955e-10,8.451028960807291e-11,2.0367769681697072e-10,2.453935984534947e-10,1.4402498012538705e-10,2.5877460866696927e-10,1.7026595174391053e-10,1.1938711978286314e-09,3.646049230814629e-10,4.3326196547574846e-10,4.2062096377447293e-10,3.9609057563035986e-10,2.331431480865049e-10,1.3089524028843183e-10,1.6222843665378132e-10,1.3632343329134574e-10,1.613275021701123e-10
503,-0.3323558162267837,8.432144470524411e-12,1.7608375499527777e-11,1.7019254691504864e-11,2.609447565633125e-11,1.4074278043803264e-10,1.3188400961024114e-10,1.9951181591792283e-10,2.0313845364937304e-10,1.4185232266247708e-10,2.788665142173451e-10,1.5896254915069442e-10,8.860932192143314e-10,3.054597662765646e-10,3.5160160267253805e-10,4.2062096377447293e-10,3.9609057563035986e-10,2.331431480865049e-10,1.3089524028843183e-10,1.6222843665378132e-10,1.3632343329134574e-10,1.613275021701123e-10
504,-0.2932551319648091,-1.435848648466356e-11,3.5014730870020136e-12,-1.670744101620199e-12,8.994287435322592e-12,1.079245479148086e-10,1.872732859933019e-10,1.8689183183851698e-10,1.707104587646457e-10,1.1357577866760526e-10,3.446591997975756e-10,1.3059566075094371e-10,5.14274546346884e-10,2.8592780781978215e-10,5.510268385355617e-10,3.321518325286711e-10,2.8326045200009315e-10,2.738357738574389e-10,1.337950447336342e-10,1.410916102241121e-10,1.7793707008053667e-10,1.9171835619963145e-10
505,-0.2541544477028346,-8.636046772759474e-13,-1.6442681717599302e-11,3.260429195284197e-11,4.501253133298573e-11,1.0123341541628018e-10,2.0538482963727582e-10,1.7349952857450726e-10,1.9114899823032245e-10,1.245256460371396e-10,3.198217034155893e-10,1.721148750888054e-10,8.808215604409038e-10,2.279354832667355e-10,3.815084240039797e-10,3.321518325286711e-10,2.8326045200009315e-10,2.738357738574389e-10,1.337950447336342e-10,1.410916102241121e-10,1.7793707008053667e-10,1.9171835619963145e-10
506,-0.21505376344086002,-5.665974457863436e-12,3.203650246290423e-11,-3.1080984900184317e-12,-1.777024255836472e-11,6.980799247089141e-11,2.086679704123383e-10,1.2625944300470982e-10,1.1943091172366062e-10,7.01699974827518e-11,1.6665217554236678e-10,2.1519911802676365e-10,8.221165189146718e-10,3.084640314400494e-10,3.6019686898556697e-10,3.321518325286711e-10,2.8326045200009315e-10,2.738357738574389e-10,1.337950447336342e-10,1.410916102241121e-10,1.7793707008053667e-10,1.9171835619963145e-10
507,-0.17595307917888547,8.250514572888388e-12,6.999809215602234e-12,2.407552916020988e-11,4.378880381977698e-12,4.595393258136368e-11,1.8517026900918996e-10,9.13770917830529e-11,1.0174850400343602e-10,1.030126982823771e-10,2.804221319418107e-10,3.427211868311283e-10,1.179890714844136e-09,3.1182998791960535e-10,4.338830832603875e-10,3.321518325286711e-10,2.8326045200009315e-10,2.738357738574389e-10,1.337950447336342e-10,1.410916102241121e-10,1.7793707008053667e-10,1.9171835619963145e-10
508,-0.13685239491691092,1.0979041083452589e-11,-2.7084499760618323e-12,2.88361773925056e-11,3.63567217206596e-11,-2.336406696992346e-12,1.5522109873770853e-10,6.227490030879074e-11,7.299733818645873e-11,5.995041405408191e-11,1.4642600816778622e-10,1.6009059943035566e-10,7.722875014880364e-10,3.478372524623516e-10,4.266147503963757e-10,3.321518325286711e-10,2.8326045200009315e-10,2.738357738574389e-10,1.337950447336342e-10,1.410916102241121e-10,1.7793707008053667e-10,1.9171835619963145e-10
509,-0.09775171065493637,-4.812721743585171e-12,-5.677267508483905e-12,2.722503550273044e-11,2.8914287659482154e-11,-1.6814097604921324e-12,1.54932498555052e-10,5.651795405421477e-11,4.983340916861943e-11,8.371695280134341e-11,4.791406110528337e-10,1.5843491272950607e-10,1.1392852965196794e-09,2.998185737908063e-10,4.760955654286802e-10,3.5169759360281225e-10,3.42939832839198e-10,2.928815037453651e-10,1.3714280685367715e-10,1.0014928255585962e-10,1.8903311971638896e-10,1.7489108336884574e-10
510,-0.058651026392961825,5.193862202325412e-12,6.988516164982014e-12,5.585668320193559e-12,2.2299069556980953e-11,1.8183693689765703e-11,8.379129871799951e-11,1.4002755389776779e-11,3.0385207504123787e-11,9.477943698120851e-11,2.826528231370239e-10,3.4711794787640393e-10,8.910703175837476e-10,3.040130010123649e-10,5.626094304360591e-10,3.5169759360281225e-10,3.42939832839198e-10,2.928815037453651e-10,1.3714280685367715e-10,1.0014928255585962e-10,1.8903311971638896e-10,1.7489108336884574e-10
511,-0.019550342130987275,-2.149443969954571e-11,1.9542624115739506e-11,3.267393243181066e-11,8.485159069351134e-12,2.480204875092419e-11,5.669111416384284e-11,4.753558706117598e-11,1.3262119486084956e-11,7.448080586513223e-11,3.490801154234634e-10,2.4463414079862675e-10,8.226363129396003e-10,2.900300084612167e-10,3.985386580502308e-10,3.5169759360281225e-10,3.42939832839198e-10,2.928815037453651e-10,1.3714280685367715e-10,1.0014928255585962e-10,1.8903311971638896e-10,1.7489108336884574e-10
512,0.019550342130987275,1.6111418899455023e-12,1.9542624115739506e-11,3.6402521314889745e-11,-2.0633344589093225e-11,-7.791577543216348e-12,5.669111416384284e-11,1.0732789840580254e-11,2.692514226928316e-11,7.133475017688706e-11,3.700196271629776e-10,2.1797689478591935e-10,1.1413713739274346e-09,2.8078068629922476e-10,4.770360255895209e-10,3.5169759360281225e-10,3.42939832839198e-10,2.928815037453651e-10,1.3714280685367715e-10,1.0014928255585962e-10,1.8903311971638896e-10,1.7489108336884574e-10
513,0.058651026392961825,-6.85488173261092e-12,-1.926092524163484e-11,3.6788367211573715e-11,-1.4000873214701733e-11,6.502287596210954e-12,2.806574038297665e-11,-1.652926177241322e-11,2.1004133084750554e-11,4.3371274641243394e-11,3.521405321442617e-10,2.9981041769875777e-10,9.704447787219687e-10,2.6465452369495907e-10,6.456604069459854e-10,3.5169759360281225e-10,3.42939832839198e-10,2.928815037453651e-10,1.3714280685367715e-10,1.0014928255585962e-10,1.8903311971638896e-10,1.7489108336884574e-10
514,0.09775171065493637,-6.355477938314889e-13,1.3911156201315937e-11,-3.329755978327312e-11,-1.2885370769072846e-11,7.171087149984906e-13,1.9058905113792188e-11,3.048998191828003e-11,6.494413830355468e-11,3.514365986547032e-11,2.746250326181441e-10,2.778099865918126e-10,7.740548639115938e-10,3.589380075360619e-10,4.399923099554892e-10,3.5169759360281225e-10,3.42939832839198e-10,2.928815037453651e-10,1.3714280685367715e-10,1.0014928255585962e-10,1.8903311971638896e-10,1.7489108336884574e-10
515,0.13685239491691092,1.519291744793607e-11,2.300896326755368e-11,1.948804103771219e-11,2.25246168736873e-11,2.198694218529018e-11,3.8233250299420095e-12,1.934248616280181e-11,2.757982551008001e-11,3.6542743360194005e-11,2.9792290976422853e-10,2.6711358546983194e-10,8.935171452202922e-10,2.7885647595022163e-10,4.6222738555889714e-10,3.0092215579398096e-10,3.8571163470950596e-10,3.3805433365815755e-10,1.592502082458134e-10,1.3386907695450117e-10,1.60874525361625e-10,1.8716788418722655e-10
516,0.17595307917888547,1.4555801174903814e-11,9.069574439601245e-12,2.5211735532004438e-11,1.2736365240057166e-11,7.599532943288452e-11,9.52129646459201e-12,3.519040054732345e-11,5.0843509808343344e-11,7.0947335801088e-11,2.7565709196736055e-10,3.22972778237311e-10,5.764468681125528e-10,2.627017670236155e-10,6.514076286293121e-10,3.0092215579398096e-10,3.8571163470950596e-10,3.3805433365815755e-10,1.592502082458134e-10,1.3386907695450117e-10,1.60874525361625e-10,1.8716788418722655e-10
517,0.21505376344086002,-1.276114721216206e-11,3.27059294094481e-12,-1.8779088414762168e-11,-3.299013784944026e-11,-8.37567921742209e-12,-4.855258900962148e-11,2.222535103198831e-11,5.7807244001134915e-11,6.679651230281068e-11,3.2980915191461986e-10,2.0949079462894546e-10,6.465042487848033e-10,2.487520262325803e-10,5.166304021868014e-10,3.0092215579398096e-10,3.8571163470950596e-10,3.3805433365815755e-10,1.592502082458134e-10,1.3386907695450117e-10,1.60874525361625e-10,1.8716788418722655e-10
518,0.2541544477028346,-4.2744196635249875e-12,2.227366019304234e-11,5.615155730156411e-12,7.58140132315487e-12,-2.6770803910746266e-11,1.5258793576669512e-11,2.572619672741227e-11,3.801397690079502e-11,4.423205605607743e-11,3.775235456108193e-10,2.1022484291987464e-10,4.677271012157695e-10,3.656799587622974e-10,5.543655034760186e-10,3.0092215579398096e-10,3.8571163470950596e-10,3.3805433365815755e-10,1.592502082458134e-10,1.3386907695450117e-10,1.60874525361625e-10,1.8716788418722655e-10
519,0.2932551319648091,3.9687857960816466e-11,9.01499136140315e-12,-1.1734734388255857e-11,-1.297100973643456e-11,3.1055889233651927e-12,-1.7566967647025355e-11,-6.076288630862995e-12,3.2619349353783066e-11,5.905449870405998e-11,2.1720645777621988e-10,3.426584476609671e-10,4.766664918771901e-10,3.58336025198303e-10,5.376179093914101e-10,3.0092215579398096e-10,3.8571163470950596e-10,3.3805433365815755e-10,1.592502082458134e-10,1.3386907695450117e-10,1.60874525361625e-10,1.8716788418722655e-10
520,0.3323558162267837,3.5742505243719235e-12,1.3507743337551058e-12,7.865609764083417e-12,1.5573430514927787e-11,5.970886824957901e-12,-2.9006827935480464e-11,-3.523996449170411e-11,1.898738245966349e-11,5.939611348562839e-11,2.371299086547403e-10,2.792307151003251e-10,5.602272241448363e-10,2.6102255313415816e-10,6.159474496503379e-10,4.255648103835204e-10,2.745622934479828e-10,2.839951276828562e-10,1.5500464860050299e-10,1.3942400308106415e-10,1.373630213410328e-10,2.1811335248098803e-10
521,0.3714565004887582,-1.1523617080656848e-11,7.330444642510043e-12,-1.608004931407575e-11,-8.451907309152881e-12,2.879225997352045e-11,-7.867491938987808e-12,3.415269467271159e-11,-2.3354028703397917e-11,5.969663411073926e-11,2.5567999909835017e-10,2.4903215662731397e-10,6.528029477738005e-10,4.038118853029445e-10,5.752705086718376e-10,4.255648103835204e-10,2.745622934479828e-10,2.839951276828562e-10,1.5500464860050299e-10,1.3942400308106415e-10,1.373630213410328e-10,2.1811335248098803e-10
522,0.4105571847507328,2.6678577330536653e-11,2.4342798025974674e-12,2.4127602671413715e-11,3.9211981365700393e-13,2.359996625048126e-11,8.097744693467233e-12,3.3567338215009136e-11,6.8225710599501975e-12,3.549688139353351e-11,2.6734728887875723e-10,3.4487878689318266e-10,6.148884124578963e-10,3.733037090254072e-10,5.771987970669505e-10,4.255648103835204e-10,2.745622934479828e-10,2.839951276828562e-10,1.5500464860050299e-10,1.3942400308106415e-10,1.373630213410328e-10,2.1811335248098803e-10
523,0.4496578690127073,2.0075593366193493e-11,5.593197020493398e-12,-2.4482078982888658e-11,-6.1782397823216705e-12,2.8050682981693444e-12,-2.8665526849190524e-12,-6.959656146767451e-12,1.6033936024056253e-11,5.673346310371221e-11,3.348831823019331e-10,2.769241095089993e-10,6.315886384689887e-10,3.627619599578376e-10,5.995866425497798e-10,4.255648103835204e-10,2.745622934479828e-10,2.839951276828562e-10,1.5500464860050299e-10,1.3942400308106415e-10,1.373630213410328e-10,2.1811335248098803e-10
524,0.4887585532746819,2.08137197040848e-12,2.2444310736017188e-11,1.7912660474703263e-11,6.53146131038492e-12,-4.7913904257388845e-11,-4.409308879392889e-12,2.937636164789657e-11,6.2896018092406855e-12,4.322101432881591e-11,2.919372792343744e-10,2.790355962810341e-10,4.624607752719481e-10,3.291350195311541e-10,6.028377863478852e-10,4.255648103835204e-10,2.745622934479828e-10,2.839951276828562e-10,1.5500464860050299e-10,1.3942400308106415e-10,1.373630213410328e-10,2.1811335248098803e-10
525,0.5278592375366564,-9.263438475310142e-12,2.3700976314487707e-11,4.98149011139976e-13,2.603581453219417e-11,5.950810290369865e-12,1.3928095776645734e-13,-2.7041209734060187e-11,3.926217269193937e-12,2.7267698138474363e-11,3.066163628785662e-10,3.178535756473453e-10,8.462569831162478e-10,3.6616963798542926e-10,6.148830796284606e-10,3.8766156811823674e-10,2.873767689547607e-10,2.5178860206872565e-10,1.4336527775102858e-10,1.4588739239193717e-10,1.3612329533857817e-10,2.1132058252687526e-10
526,0.566959921798631,1.7195551759619492e-11,-2.186460080353953e-12,1.3463198526475319e-11,-4.098436291199203e-12,-7.643513101652868e-12,4.007778190190457e-12,1.4367269966503936e-13,1.3869748348983891e-11,4.907520629707778e-11,2.350149712283446e-10,4.294496198004676e-10,6.434061885619085e-10,3.3327423628302214e-10,5.19756067644499e-10,3.8766156811823674e-10,2.873767689547607e-10,2.5178860206872565e-10,1.4336527775102858e-10,1.4588739239193717e-10,1.3612329533857817e-10,2.1132058252687526e-10
527,0.6060606060606055,-1.5524493962210504e-11,9.720179634203367e-12,-2.5020381063204626e-12,1.3523114433853564e-11,-1.5492810681298274e-11,-4.8898909227684424e-12,4.740571697878441e-12,8.701922902941749e-13,6.754969604070511e-11,1.4449175955131856e-10,4.206313157374707e-10,8.482702830868885e-10,3.272710387854887e-10,8.476598309610362e-10,3.8766156811823674e-10,2.873767689547607e-10,2.5178860206872565e-10,1.4336527775102858e-10,1.4588739239193717e-10,1.3612329533857817e-10,2.1132058252687526e-10
528,0.6451612903225801,-1.3317643651564808e-11,-2.080242665261169e-11,2.973836666239949e-13,-2.526506382662041e-11,-1.3385401955287809e-11,9.075220964826382e-12,-7.652923977027925e-12,2.998838225277906e-11,5.135012860749127e-11,2.46575604419435e-10,3.6160065791806345e-10,9.550203537361422e-10,2.848232847290699e-10,4.838733403544525e-10,3.8766156811823674e-10,2.873767689547607e-10,2.5178860206872565e-10,1.4336527775102858e-10,1.4588739239193717e-10,1.3612329533857817e-10,2.1132058252687526e-10
529,0.6842619745845546,2.8765282130381147e-11,7.996734629630894e-12,-7.7934597182914e-12,9.408365958386878e-12,-7.040589676185922e-12,1.5338472322761302e-11,1.5340354497836296e-11,7.718172714097993e-12,3.7844581141231774e-11,1.4444878321978582e-10,3.638576995648383e-10,1.1391102542348914e-09,4.2978621544847444e-10,5.419516175707353e-10,3.8766156811823674e-10,2.873767689547607e-10,2.5178860206872565e-10,1.4336527775102858e-10,1.4588739239193717e-10,1.3612329533857817e-10,2.1132058252687526e-10
530,0.7233626588465292,-4.4695384828159515e-12,-1.2705936742300831e-11,-2.4699783903420706e-11,7.500781489440153e-12,1.8399516435222754e-11,-1.8003632271415765e-11,4.913418111717433e-11,-2.9685038365482725e-12,3.9572417887702754e-11,1.922425419663734e-10,4.0403868740314767e-10,8.14041674018235e-10,4.0916416391008677e-10,5.280144246137324e-10,3.9065234436015175e-10,3.5431758134915536e-10,3.2237957938343427e-10,1.5509311083056244e-10,8.195994234069835e-11,1.0631967994183664e-10,2.7685603750948724e-10
531,0.7624633431085037,-2.7721616034669874e-11,2.281384444826272e-11,7.686175737140892e-12,-5.956456815680151e-12,3.032999703434755e-11,3.3439977700634546e-12,1.1158161414350362e-11,8.331761797755149e-13,4.355133605967866e-11,1.6431545514950005e-10,3.985279923912734e-10,5.39483772312236e-10,3.609779716541384e-10,5.525833973474796e-10,3.9065234436015175e-10,3.5431758134915536e-10,3.2237957938343427e-10,1.5509311083056244e-10,8.195994234069835e-11,1.0631967994183664e-10,2.7685603750948724e-10
532,0.8015640273704783,-7.064430560923912e-12,3.3245486271898565e-11,1.1956831050686396e-11,-3.4440667463619506e-12,1.4123841988371317e-11,1.288474337732442e-11,7.988578537411893e-12,2.903882491311916e-12,6.00053108279837e-11,2.0476182967756175e-10,3.793354528452808e-10,7.17818922427358e-10,3.9817822151765644e-10,5.223506460267327e-10,3.9065234436015175e-10,3.5431758134915536e-10,3.2237957938343427e-10,1.5509311083056244e-10,8.195994234069835e-11,1.0631967994183664e-10,2.7685603750948724e-10
533,0.8406647116324528,-1.2891801534051658e-10,6.799043871256926e-12,4.173597817094143e-11,-2.2941204963660196e-11,-4.078046061760498e-13,8.0914707764934e-12,-3.1330059406777574e-11,1.612302564560857e-11,6.656343628563393e-11,1.7509373088843665e-10,3.9389501837033446e-10,8.527884444264621e-10,3.854387193192831e-10,5.66904240329876e-10,3.9065234436015175e-10,3.5431758134915536e-10,3.2237957938343427e-10,1.5509311083056244e-10,8.195994234069835e-11,1.0631967994183664e-10,2.7685603750948724e-10
534,0.8797653958944274,1.920508738019545e-11,5.101321926497415e-12,2.3973264312876688e-11,1.2783105921739755e-12,2.5448262203457142e-11,-1.0889010374192341e-11,8.33050701493988e-12,3.6106392431421626e-12,6.30836082123354e-11,1.3715755055874398e-10,4.5851134450984994e-10,1.1359259276526303e-09,4.040051219470751e-10,6.369678949192705e-10,3.9065234436015175e-10,3.5431758134915536e-10,3.2237957938343427e-10,1.5509311083056244e-10,8.195994234069835e-11,1.0631967994183664e-10,2.7685603750948724e-10
535,0.9188660801564019,8.887003455109602e-13,6.706817290194988e-13,1.6596392684558294e-11,-4.830916102842186e-13,-3.0535781512510586e-11,1.4835931569552294e-11,-9.927218895692868e-12,-7.193359555607384e-12,3.9915287452682975e-11,1.2294963808255266e-10,4.0859511963665186e-10,5.711993639196519e-10,3.944311245794455e-10,5.549894445233554e-10,3.0297686361703897e-10,2.7271462488658496e-10,3.2309543331493573e-10,1.6161171061104087e-10,1.2650600794345627e-10,9.429697276267266e-11,2.1331568813825862e-10
536,0.9579667644183765,-2.051257168611745e-12,-3.80764023759351e-12,4.793272600490043e-13,3.789445878165699e-12,1.6410684740812777e-11,4.102514337393986e-12,3.0167502583762086e-11,-1.528671250734628e-11,7.91118977109962e-11,1.6175695178990658e-10,1.4132499993724835e-10,8.228725259151788e-10,3.3460995321583604e-10,5.576696618729508e-10,3.0297686361703897e-10,2.7271462488658496e-10,3.2309543331493573e-10,1.6161171061104087e-10,1.2650600794345627e-10,9.429697276267266e-11,2.1331568813825862e-10
537,0.997067448680351,-4.6928899285729386e-12,-1.2980106916105797e-11,3.5093154833467033e-11,-2.9487409979197175e-12,-4.231129636117928e-12,2.2883484927060827e-11,-6.386847522330137e-13,1.4406795645632315e-11,6.856042407209236e-11,9.106120006121205e-11,3.404807710643249e-10,9.647850781810788e-10,3.3318608774900727e-10,3.897441948719719e-10,3.0297686361703897e-10,2.7271462488658496e-10,3.2309543331493573e-10,1.6161171061104087e-10,1.2650600794345627e-10,9.429697276267266e-11,2.1331568813825862e-10
538,1.0361681329423256,9.987762194904858e-12,3.187149844532453e-11,1.4524117893906316e-11,1.8777206239516756e-11,-1.6315321202201782e-11,1.5585664653256304e-11,3.772945476407751e-11,1.1543066223325815e-11,6.881702727813289e-11,1.2951027310702626e-10,3.2000521548830017e-10,6.693758132695804e-10,3.902034455976033e-10,4.059010996695271e-10,3.0297686361703897e-10,2.7271462488658496e-10,3.2309543331493573e-10,1.6161171061104087e-10,1.2650600794345627e-10,9.429697276267266e-11,2.1331568813825862e-10
539,1.0752688172043001,3.269871440408609e-11,-1.688311069213979e-12,2.174476898861269e-11,3.005206251022216e-12,1.2902310345088784e-11,-4.836562628067469e-12,1.9496824521509248e-11,1.5686988412966595e-11,1.2306915620160534e-10,1.635525468401858e-10,9.665188751488198e-11,4.553016085639911e-10,3.740572064590906e-10,5.548357335563963e-10,3.0297686361703897e-10,2.7271462488658496e-10,3.2309543331493573e-10,1.6161171061104087e-10,1.2650600794345627e-10,9.429697276267266e-11,2.1331568813825862e-10
540,1.1143695014662747,4.7920178174191825e-12,-4.454481081874948e-12,-8.632909814869918e-13,2.866238989138487e-11,1.5571862034959874e-12,1.1794963992019324e-12,2.4863533137673662e-11,3.942843149207826e-11,1.3103734450889603e-10,9.439390478048448e-11,3.3782125764089563e-10,5.494389101386057e-10,3.648979150061884e-10,5.891650389930117e-10,3.280543373250947e-10,3.552812550029003e-10,3.227855018143647e-10,1.564859204082274e-10,9.62299665953878e-11,9.630588099150013e-11,2.7453029647119635e-10
541,1.1534701857282492,-1.5606368579422406e-12,-5.197940248434973e-12,3.1199561932978614e-11,2.6368018438131887e-11,-4.970197060608926e-12,2.5003441487017992e-11,-6.882486967839745e-13,-1.7002001419784956e-11,6.601886028868533e-11,1.2476374118796333e-10,2.897037647762929e-10,5.023258713884167e-10,4.976351773307079e-10,4.2936868627096376e-10,3.280543373250947e-10,3.552812550029003e-10,3.227855018143647e-10,1.564859204082274e-10,9.62299665953878e-11,9.630588099150013e-11,2.7453029647119635e-10
542,1.1925708699902238,6.823825843276678e-12,1.5009091679350742e-11,-1.9353779213422237e-11,4.38261336249764e-11,8.605304580322902e-12,-1.5977784466742644e-11,4.2204639772459204e-12,-2.19430247661347e-12,9.563614034984781e-11,8.754153261469711e-11,4.0292130278244377e-10,4.2482982100505355e-10,4.963954513281683e-10,6.156880231816848e-10,3.280543373250947e-10,3.552812550029003e-10,3.227855018143647e-10,1.564859204082274e-10,9.62299665953878e-11,9.630588099150013e-11,2.7453029647119635e-10
543,1.2316715542521983,5.356356653166649e-12,3.614152636695104e-11,1.9280374384303737e-11,-5.98908118421515e-12,4.2559743475171415e-11,3.602106716027577e-11,-1.2129363768736362e-11,4.66352799694259e-11,9.822883655700646e-11,1.2427908109830774e-10,4.0738582213152726e-10,4.869594801349786e-10,4.2046286106553016e-10,3.6467205399360786e-10,3.280543373250947e-10,3.552812550029003e-10,3.227855018143647e-10,1.564859204082274e-10,9.62299665953878e-11,9.630588099150013e-11,2.7453029647119635e-10
544,1.2707722385141729,1.5836307637941804e-11,-2.4269393196174208e-11,-3.611894026383471e-12,1.917936432038248e-11,-2.1578510187706724e-11,8.150445596419369e-12,-3.1714650520134465e-12,8.122526665742407e-12,1.267902163842995e-10,9.963952679831018e-11,4.025564745078856e-10,4.608054022670581e-10,4.937343694256233e-10,5.389561358909625e-10,3.280543373250947e-10,3.552812550029003e-10,3.227855018143647e-10,1.564859204082274e-10,9.62299665953878e-11,9.630588099150013e-11,2.7453029647119635e-10
545,1.3098729227761474,6.5995333099821585e-12,1.508877042441965e-12,1.828344897044579e-11,4.4325223722971946e-12,1.7359928385535774e-11,7.094545362635392e-12,-1.9788561662737698e-11,1.1760457447983559e-11,5.815513269976221e-11,9.632658491758093e-11,4.3083897872377156e-10,5.228472265586721e-10,4.918678791132194e-10,4.810459996508311e-10,2.897370165364911e-10,4.6212292484061476e-10,2.689540390267189e-10,1.832993869546322e-10,2.2237773387721898e-10,1.15374824372416e-10,1.817629046774725e-10
546,1.348973607038122,2.1814409467070087e-12,9.159918846098679e-14,-1.056527625532479e-12,3.10245196479347e-12,2.042975598179426e-11,-9.664969164427207e-12,-5.098812359554577e-11,1.1842332065110134e-11,1.1917775917206613e-10,1.323548670823675e-10,3.392589257252536e-10,5.873716398139375e-10,5.012436207030713e-10,4.696459787355071e-10,2.897370165364911e-10,4.6212292484061476e-10,2.689540390267189e-10,1.832993869546322e-10,2.2237773387721898e-10,1.15374824372416e-10,1.817629046774725e-10
547,1.3880742913000965,1.6669797513676758e-11,-1.2961912556763317e-11,-8.651104174553399e-12,4.328375349889181e-12,1.492251162453685e-11,3.3575494307057455e-11,-7.5312099870259e-12,4.9256522499606736e-12,1.226867609594534e-10,9.05887741097997e-11,3.852345033203208e-10,5.246873664196847e-10,4.0808693235821785e-10,5.16521236030576e-10,2.897370165364911e-10,4.6212292484061476e-10,2.689540390267189e-10,1.832993869546322e-10,2.2237773387721898e-10,1.15374824372416e-10,1.817629046774725e-10
548,1.427174975562071,-1.0974963037598857e-11,2.2890386235953255e-11,2.5651537114967144e-11,-3.160109262192533e-11,-1.8525622167293798e-11,-7.447139499035355e-12,-1.2276173426632341e-11,-3.2875325167052696e-12,1.5425836617150098e-10,1.0525656470354157e-10,3.504020297389186e-10,4.6174335286116044e-10,4.810503913927297e-10,3.86338399019455e-10,2.897370165364911e-10,4.6212292484061476e-10,2.689540390267189e-10,1.832993869546322e-10,2.2237773387721898e-10,1.15374824372416e-10,1.817629046774725e-10
549,1.4662756598240456,-6.926404386483906e-12,-1.5095044342416297e-11,-2.1991333927359193e-11,-1.3486098323505321e-11,3.5448258536690466e-11,2.033878418525227e-11,1.635170992105725e-11,1.138966895224111e-11,1.5651258455557788e-10,1.5100063476054774e-10,3.502752966150991e-10,5.153944405344116e-10,4.79084773191309e-10,3.870652323057881e-10,2.897370165364911e-10,4.6212292484061476e-10,2.689540390267189e-10,1.832993869546322e-10,2.2237773387721898e-10,1.15374824372416e-10,1.817629046774725e-10
550,1.5053763440860202,3.0538291079504695e-12,1.3800107870015266e-11,-8.220086075387845e-12,-2.5581896636339675e-12,3.2574177151301006e-11,-1.216826205407436e-11,-1.1602982130789344e-11,2.7055012351589343e-11,1.0034847942117495e-10,1.041156528938887e-10,1.5617473412424467e-10,5.346729327436405e-10,5.235909994211064e-10,5.38444811654212e-10,5.257203668565241e-10,4.784834182452985e-10,3.766715476800379e-10,1.7662958577418876e-10,2.448709811660386e-10,1.1131434527910247e-10,2.5384330989178367e-10
551,1.5444770283479947,-1.6943653991351753e-11,-1.467594668561982e-11,5.827214125122428e-12,3.031995876713884e-11,5.4639543298504575e-12,1.615784588492234e-11,-1.5339727106770096e-12,1.6924832240431247e-11,9.96799935631047e-11,9.511477784580349e-11,2.4856569089717134e-10,5.115325309147502e-10,4.3105699734009247e-10,5.207241330401426e-10,5.257203668565241e-10,4.784834182452985e-10,3.766715476800379e-10,1.7662958577418876e-10,2.448709811660386e-10,1.1131434527910247e-10,2.5384330989178367e-10
552,1.5835777126099693,-2.067036069935625e-11,-2.545955525305469e-12,8.487982332048901e-12,1.3702862156414579e-11,-6.4019049239529425e-12,1.3437475466491707e-11,2.9119758441856096e-11,3.6354212153324346e-12,1.4441208080522663e-10,1.3108157562384053e-10,2.7145513604541666e-10,4.895989170239053e-10,4.4481946170826677e-10,6.355728894706563e-10,5.257203668565241e-10,4.784834182452985e-10,3.766715476800379e-10,1.7662958577418876e-10,2.448709811660386e-10,1.1131434527910247e-10,2.5384330989178367e-10
553,1.6226783968719438,1.1752615051809308e-11,1.7433960606402766e-11,8.930293481664356e-12,2.6656932316918385e-11,1.463391144170985e-11,1.0166882525717406e-11,-5.9188133135834105e-12,4.3528436262052716e-12,1.5808545555167814e-10,1.4152733376105037e-10,1.5593287462327078e-10,4.597385226782722e-10,4.840395991552732e-10,4.12723043337814e-10,5.257203668565241e-10,4.784834182452985e-10,3.766715476800379e-10,1.7662958577418876e-10,2.448709811660386e-10,1.1131434527910247e-10,2.5384330989178367e-10
